,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
10,66.60090345550117,41.11880447819454,168.47335650259404,166.68503241185647,297.82521567732607,375.73662047309483,334.32864992218964,369.1934032371558,392.4807403570413,388.9783869962599,412.4156832060861,385.11247537553606,431.73122723188817,443.5901396915552,456.7591286820871,466.34620682070107,475.70887031291727,446.6343759137055,454.16772601776546,439.10066679919214,436.3609071514663,439.6914362009349,430.2927247374511,430.6547477510661,454.43891704593403,436.31976283764885,419.7706672117061,447.19213534161395,489.04327844306437,494.0992157280228,496.5514606494844,506.83303483729196,526.1777353264118,510.98902010018867,526.1220649584125,524.3729736416738,538.4522546533964,540.7023537080698,545.451693459916,541.498414519059,523.4969959442917,510.9289854627628,504.1654001025411,532.820844894416,525.6954020997606,517.2451060482093,514.632611420919,534.3600815019921,524.349309901632,526.1800641449192,531.2191363318274,525.517961343428,534.6048768924537,551.2668386488916,547.6380678694811,553.8610731101863,563.052796154076,551.6247445965445,565.362031310884,565.8385901069274
11,-197.07113623692376,-242.16815620896645,-122.42775544914042,-131.2258072989303,-4.759594875243463,67.05424065600863,18.09509156601612,47.38070785724162,65.02194442581435,53.91699897175923,73.31284070915103,38.49238683026577,80.49490956350616,87.1657174481287,95.19775438791184,99.94405716128544,104.60956198542615,69.8841289437035,73.30721363110776,53.51769361567799,46.66835669615693,46.151151904071625,32.31507751742402,28.76206603097961,49.497171229924376,27.005167711462448,6.138528936313149,30.736973478065195,70.25680706432942,71.76496047839119,70.75727421923997,77.99158400860362,94.6862388962887,77.05604897413443,89.23357269879484,83.83680543309109,95.03304339693715,93.96979400625129,95.59542893806928,88.26363813284284,66.35970396768109,50.18994426634372,39.97402998090532,66.6473905985952,55.94943906638237,43.86904741830487,37.936768249994905,55.18311317135851,41.48737290558262,40.2057798882398,42.06485624476103,32.72938762175085,38.91963218975587,52.894594567917515,45.54968635933467,48.568116450090336,54.68128063299644,39.22717267128475,49.91738481580589,46.67825716629322
12,-71.2787111606534,-94.36272692083642,-14.207974121253402,-18.078965698736283,62.061177869727615,106.87714255391991,77.64580394630845,95.82273800335578,106.74156290002537,100.73626863261873,112.45289569782406,92.60228154430877,117.13236599446046,121.13615251402132,125.12798264860353,127.9393847026739,130.66460736330376,111.6525256064577,113.73942103468201,103.15279738449709,99.67799020369077,99.64912104829807,92.48611609605749,90.87055778082242,102.16795680866416,90.49698043117243,79.78837397983794,92.99882423325148,113.97643734567731,114.92105333491769,114.54587999491905,118.4220059109729,127.1255279698783,118.19942516001227,124.53269297287075,121.8978708050803,127.66250296085349,127.21164184057434,128.10943810472568,124.52729025455116,113.72553684814191,105.8411100316247,100.95765165194364,114.24898096170827,109.13942487419685,102.87025392945343,100.17670556928591,108.67864911114165,102.25933029977293,101.82151014944192,102.89511858888267,98.6452588040041,101.76564077316254,108.53816480693689,105.2580702586795,106.84525941481301,109.86226290159502,102.850178810749,107.9834912304446,106.6677122427709
13,-59.058943642589995,-79.58021113949101,-5.904297411294733,-9.334859119688575,63.66833563289533,104.32746305499754,77.74040969272203,94.14229794211374,103.93751896844259,98.42436097160737,108.90269424564717,90.96177190586428,112.93053915138849,116.44203043702127,119.78700416242228,122.22878911106909,124.59147820730242,107.56125906910799,109.37412698470594,99.89827513778168,96.76925205892115,96.710283465535,90.31126936640186,88.8493116830015,98.84729237815088,88.46766055809488,78.95526796697926,90.6345573043846,109.17232303143162,109.9702806191431,109.60298236126394,112.99248183868282,120.63998555053078,112.72361778341075,118.27096013226253,115.91032088974394,120.95018932300992,120.51518765869106,121.26815692617406,118.08340834747862,108.5593595823583,101.60788875002349,97.29702342504586,108.93575656975307,104.42680018200844,99.36570120254575,96.40709088215085,103.82556391254133,98.18924049829992,97.78699995584459,98.7044637871585,94.97278817006209,97.67802086812287,103.56604742913959,100.68236457149088,102.04400996213283,104.64991475745245,98.52141848490373,102.96740704804635,101.79935367495739
14,-128.54752032429414,-152.33918413307688,-75.64223132024551,-80.15895361619314,-2.869712757352059,39.89979028666559,10.590761848377841,27.461563536899284,37.33566312195591,30.737057308423974,41.404985472160874,21.52653197048733,44.62126953407178,47.93167368835535,51.9318145570214,54.12128910240356,56.24678441724021,37.32792934525434,38.91815057604953,28.24614891729439,24.354584618311563,23.958706303339273,16.685421470736035,14.774744010443875,25.297407591881743,13.735528926098864,3.1072871840469647,15.48268805007656,35.34152714376656,35.92554298244534,35.25848628893049,38.69267425889135,46.77398999714588,37.88716681330562,43.67806274669706,40.85167259445233,46.10751068141027,45.39783322827657,45.992676185489245,42.29586116955545,31.67535462732188,23.866423797547146,18.934907655750962,31.44734472616718,26.29466515935341,20.535703037002488,17.690175290883595,25.629561492680168,19.193746907000406,18.530170031336443,19.308816014038207,14.963591364186792,17.724628290385734,23.992059864105254,20.574741286572976,21.849100124409595,24.49934041394881,17.50420767676883,22.180049886067014,20.54648853910211
15,-236.05728373370192,-274.08484716088236,-181.1203446792018,-188.83596564609894,-92.4483311332294,-39.07814277831726,-77.76701754186298,-57.19766745406266,-45.507148456173404,-55.44234542968797,-42.54442749195969,-69.91658447943381,-40.41515540945399,-36.917780398079955,-32.46269580491218,-30.327254703057346,-28.23192272175143,-54.390742619774656,-52.72517033154833,-67.77714873213779,-73.51786526863278,-74.73787447640817,-85.3614308945052,-88.66151001560446,-74.93369255769377,-91.42326518621661,-106.68571467440297,-90.3275195992014,-63.540012402186214,-63.31873752502124,-64.79741889288897,-60.5623545207783,-49.83637539211144,-62.74904390945783,-55.20315947605183,-59.6759405226403,-52.82355752551743,-54.30513997184837,-53.942586311967574,-59.59905721910515,-75.01662005670454,-86.49615287324127,-93.95279485565408,-76.74202290345394,-84.52847144807222,-93.19480677567729,-97.73123321423533,-86.94091385635551,-96.60048704715136,-98.0327694492886,-97.43477205395777,-104.16670115611537,-100.70933404112661,-92.22125449048244,-97.29393198702529,-95.98026032871581,-92.68195444666424,-103.26018528811947,-97.05967197740651,-99.80639751335822
16,-49.681121510529096,-77.18078932154846,22.128649549425507,17.933527252781605,119.17561961613355,176.11622089193716,140.43363185271176,164.52126418108074,179.5111219779518,173.16440604472834,189.2863222960933,164.93089067112086,197.62169125175436,203.81811502814114,210.95886328126727,215.54700632596527,220.00826430518316,194.94861429776196,198.43035083830688,185.1870038078199,181.2420390474622,181.82740745103604,172.96791528292624,171.41167284161278,187.03674916706547,172.04282538613592,158.27304263056527,176.49639187876247,205.1773388412823,207.0461993610304,207.11128990495712,212.88311670349572,225.17859695335062,213.7071011244285,222.85362155578696,219.85503033771738,228.2426771640286,228.18069469534973,229.93972269209297,225.56406598127316,211.28621814954732,200.9481735459445,194.70715412005612,213.41572769161917,206.872263761656,199.43026203142705,196.1329599845695,208.3849834289362,199.9106023756214,199.7296315705322,201.6798839314364,195.47123522672655,200.2565622463002,210.16290851587854,206.07212642940948,208.7638106104739,213.46366512691023,204.1085620168584,211.8047020636279,210.4563974350104
17,64.12464525068806,28.647379509245535,209.46479752497717,208.39132508664383,399.6966166731812,518.5959315907272,461.85527010269914,518.4565946206462,558.5329611769816,559.2311394237586,603.2261012844931,566.1881281731684,645.4268378346745,669.9295586207573,697.0207112183757,718.3136919414662,737.1595989298482,694.5271029629445,712.0238122154035,691.5430921655549,691.4422191934225,701.6502862916137,690.258179846107,695.4111973611815,741.5210156637843,714.3535409755144,689.5710405085091,743.0198155193874,822.9339434957378,837.5403025990482,847.3438493342957,871.4279692609714,912.4520689483406,893.4662769154974,927.6672522822291,930.4553056008879,963.2089468752791,973.6489502534612,988.8948915281476,987.2391184617179,957.9669952096315,938.8565798828661,931.1534257101474,994.0273985955639,986.0606927288695,975.2952541426481,976.1403921995473,1023.0454494730662,1009.0436130447267,1015.4464004548934,1033.004151209637,1028.2014153715813,1054.4662938278977,1097.5856113074456,1098.0162899559666,1119.6548520968342,1148.155197360987,1131.689164709869,1171.3083646817922,1182.0364314022381
18,137.14957591463698,121.3933692549024,211.15252388414663,210.26748377948087,299.4295697040703,351.11872482072886,322.78462871319914,343.24309726273134,357.8282346614232,354.78965879912766,370.14880412332207,351.86942263192947,380.7805993970357,387.483517685656,394.92291781027114,400.10557254206867,405.11376719121404,386.45687994424003,390.4617634769994,380.66821822443046,378.4742310648072,379.9764118312835,373.78505047200895,371.61658494040086,385.3292527322927,374.162497102816,364.0070229693623,379.73683929899954,403.8093101367966,406.2447909694712,407.17496879723484,412.6494918024158,423.325415240688,414.99623895685744,423.158314201158,421.5924604844361,429.0892910496473,429.8153866926245,431.96754779251637,429.2057161283431,418.5587001827794,411.04064767063863,406.80556449964,422.3602739023393,417.89988683453674,412.73365805861454,410.8362246104484,421.24436107700836,415.26207444377417,415.81073685652797,418.07788375382927,414.48879979804764,418.956442257913,427.47293276009145,424.979803306112,427.80553591630485,432.200868740935,425.5621780411129,432.3270503864284,432.0078582692432
19,42.88933601680618,16.640021726403816,138.94502302832768,135.9002335808114,260.9615739709691,334.7162373304816,294.26041819758694,326.85229916335936,348.34775439447947,344.0873996460203,367.13801889169355,340.06680916891924,383.8106479376715,392.8924162276481,404.68657084989525,413.11400617154,421.3367053291557,393.1126949375362,399.68937406366166,384.8536322301291,381.74018708161464,384.385801768694,374.96191373116386,374.8054349076504,396.7998434361968,379.1926493292962,363.08712530770805,388.49962956933734,427.5276180494332,431.7972807854022,433.6318143500792,442.86219322733194,460.63202593438854,447.407318060838,461.1840697592965,459.01074370388704,471.7886221853695,473.4078035378088,477.3934526657499,473.19376086026773,455.78184550720914,443.51109340152664,435.2675541285668,461.69410768495027,454.571442459114,446.2150570998846,443.33811443549547,461.3456262313029,451.54094674040124,452.8210415041907,457.06940774502056,451.28680217453973,459.32475172367634,474.4055836075337,470.53243548286184,475.8560635013039,483.9395464021588,472.8109076061388,485.0952567205282,485.0212815821118
20,-226.25914721914307,-274.11808956290577,-154.03851172436828,-163.72337445866182,-36.38157069814556,35.59779722991721,-14.74399750489297,14.290346743117146,31.428119184100037,19.63476534416189,38.684256691639824,2.596462651715667,44.66483444208476,50.87230311985428,58.467603145475145,62.76472254487285,66.99640066552251,31.161890525469314,34.190737545287526,13.595980523023396,6.1955435612655,5.249245491577102,-9.28512452446884,-13.324866341633564,7.396398726698282,-15.93043729057057,-37.48324562047942,-12.889309090103298,27.14665242325667,28.2895607456349,26.883504831860026,33.90551235307656,50.59651828502939,32.20742668121789,44.27046995405443,38.38119394120085,49.45746947437087,48.01343679284188,49.32627674225981,41.49332733715609,18.76553226470127,1.9033327961598003,-8.884219048868584,18.055890215708644,6.76287204651783,-5.947935699898602,-12.364139138542136,4.927798961050991,-9.441079647956125,-11.09793123130462,-9.561959950626758,-19.48860928629809,-13.506109237665575,0.43914821391212333,-7.470177356157456,-4.754172248719831,1.1334764731836768,-15.088119068310931,-4.526972325536115,-8.253922609823658
21,-185.60154593952933,-223.30039836760747,-121.2315038318403,-128.46851901483458,-23.64120726033348,35.09518055189636,-5.6218159358774225,17.900649941960097,31.77631266132416,22.323237790435908,37.364720963127844,8.837390465871398,42.00990384516267,46.831920533771545,52.702531950484726,55.97138266364576,59.17022246171709,31.371904820422877,33.704559322064995,17.857688433854044,12.2135358562744,11.535606638666748,0.49431580465946834,-2.50574574435465,13.308757728369319,-4.3202047655978975,-20.619036902168514,-1.8934788548407364,28.387802630213827,29.25099555948174,28.19607257454864,33.33539257705693,45.76171987741287,32.06150510874556,41.00276704603303,36.62255268259264,44.78659969235839,43.69280729908936,44.63101715325276,38.856059600195664,22.197320153875697,9.889312765311693,2.0608497017874385,21.729416546612175,13.542296378271958,4.3599554032936485,-0.23180304995661183,12.319159471409087,1.9987829405884174,0.8624845588931036,2.026620791812726,-5.0262509877899975,-0.6776523068413791,9.33717223022149,3.751772198514562,5.737920267651863,9.964498242854392,-1.468214905881615,6.057890428971412,3.4880194200170154
22,96.55328295968062,73.07015712182434,202.8131793570057,201.8164482607403,335.3086771296832,415.07945976440595,374.0101670640504,410.08527694758544,434.4344731647825,431.81122416669064,456.25350920870574,429.4548157586778,477.43434967333195,490.15878678262595,504.2153038659016,514.5949580090712,524.7319063721118,495.8637359859172,504.06148138935066,489.322993422683,487.0570850819395,490.94100417324097,481.93009482053145,482.796875916528,507.42896706114743,489.51583729631756,473.1901609548957,501.5132180144241,544.4725458106565,550.0912225580138,553.044026676514,562.0852212463925,582.1445095501589,568.981161002836,584.8239962352302,583.5163371616259,598.2800568716972,601.0164203521437,606.2827947623663,602.6878908895137,584.7979508681682,572.4187871021687,565.9520561479753,595.5176185504993,588.6974590431628,580.5269667696352,578.2868129343087,598.7994186608064,589.0357777462044,591.3166909159644,596.8918907517751,591.5292522230882,601.214524792185,618.6349932404819,615.4065104377042,622.2050739762907,632.0317209239201,620.8486244440872,635.3340576365312,636.3139073093713
23,49.143693954562806,16.17018375198575,174.0264162318339,172.0335025794711,338.03862913748554,438.7850666589783,387.57650974293114,434.06692777671947,466.04652751444166,462.2751500349971,497.0231621261507,463.20327899534385,527.0985314017928,545.0422829498535,564.9386790380968,580.0337302633716,594.91000798334,557.3565178249446,569.4761968475025,550.5461687785197,548.4025450567839,554.6347433344954,543.2571702467656,545.3531970179765,580.3113466919184,556.454196148029,534.6324274038444,575.0742667045748,636.2933049735416,645.4247973595876,648.7648632472971,665.3572980979295,695.0800696869821,677.7037127596055,701.7091079441531,701.2394924779326,723.8994925607647,729.2881025171924,738.3504295054615,734.5168507258496,709.7362993804887,692.8441490218823,684.5759052490944,729.4401138293482,720.7581881832689,710.0097289923497,708.0028402163889,740.069164074166,726.8764671781889,731.7066194890364,741.6412478632899,735.0487462391685,751.2741433451042,779.4927553760473,776.3225758851337,788.5254654873623,805.5029981425574,790.0349535350366,814.4954941564675,818.0759244688272
24,-66.82407340407724,-104.87876700278325,28.068230889410888,22.536744929050283,161.8740848538992,243.41939109293895,194.2819447368161,229.53609843881014,252.3147604212804,245.2004905805098,270.00242838188603,236.60948027180842,285.7445420456485,296.4792808797752,308.71785031466214,317.16637257368956,325.4553370814493,290.73254548783086,297.2416399751648,277.45829666112155,272.58563654147946,274.5582577800092,262.1224366382517,260.7548084185841,285.8723001832231,263.70818882238217,243.2723856029325,272.62752612378455,318.53027892102017,322.64900403641326,323.8897848980727,334.1232202565665,354.7593343310539,337.75487818872597,353.5644439082508,349.9910435640322,364.6844369239045,365.7993705713876,369.83784869744875,363.88038382417795,341.69923047784323,325.79746351276265,316.54797623886475,348.33709356429944,338.6258023177733,327.35653622113523,322.8829112439435,344.3559348923836,331.24805179643545,331.95691238289396,336.32185264229383,328.1461676752571,337.30173189882646,355.29560492792433,349.4697740994037,355.2332561225029,364.49622260292375,349.5025620475635,362.9110496327432,361.8452307248494
25,-137.3701189504139,-185.71301988329907,-43.20131281979052,-51.28628196125293,99.76305051436427,187.94048076783108,132.95559063296466,170.7144822171879,194.76563204347818,185.22336867061813,211.71043868742393,172.70235423497851,226.09933111731576,237.10828774983338,249.86727312052497,258.46326833832234,266.9404338611069,226.55538020070193,233.09389556569403,210.7008128336261,204.22832640755286,205.6168504137866,190.37625864893317,187.8966682557645,216.02754709467013,189.54680565595953,164.98676398383262,198.1491614165238,250.7055601595651,254.72166241114488,255.42700648657996,266.67216148034964,290.1397173286574,269.48961116676884,287.3279155235782,282.4201394799061,299.03721662559195,298.7530310109854,302.88254631664347,295.25243098657353,268.4468973028313,249.0078127155262,237.3731759882746,274.38616623733907,262.1814113369593,248.0847420078778,242.05704276582676,266.9537880014494,250.6016061188011,250.75443440128726,255.2452894109378,244.68979759659396,254.96858356461212,275.9007134761635,268.12249621511097,274.3442656127267,284.82182692172785,265.90194241827646,282.7937943697248,280.68762003177704
26,-66.00433911003559,-97.24042390285605,12.428819615650243,7.570174042516999,120.56236415404565,185.47171726469196,145.3448519642545,171.96168665354688,189.08015189619263,182.1607389733581,200.66242758486945,173.2292480297454,210.66171026261458,217.9713012430783,226.38646261172767,231.88606774408157,237.24976314486753,209.63006187525042,213.7936990589396,198.60613851896267,194.14937037956688,194.93518771770195,184.7579009256755,182.37893175282767,200.6106071250346,183.32733602605853,167.4266367054433,188.72374000442144,222.24720078478535,224.57625321663525,224.79642277094837,231.68089552355724,246.208343754773,232.94229858152764,243.81642851423436,240.45868505143073,250.46552133323505,250.55213338124838,252.77786005952626,247.77355435867648,231.07762150632757,218.9983600663269,211.74089702303266,233.97662929504457,226.36457570511382,217.67297796094581,213.87780985658736,228.53700987156859,218.59432310621148,218.493322698405,220.93588537853458,214.52790501799407,220.35488748214723,232.3305358952653,227.54822343681855,230.89425850175888,236.65837085073136,225.53450335052796,234.91487034243335,233.4199545891163
